station_id,phase_time,phase_score,phase_type,event_index
NC.19,2019-01-01T00:00:12.274,0.5405694769058877,P,78
NC.19,2019-01-01T00:00:21.016,0.7354492691838518,S,78
NC.20,2019-01-01T00:00:12.424,0.6435790848179,P,78
NC.20,2019-01-01T00:00:21.283,0.6182336117203495,S,78
NC.21,2019-01-01T00:00:08.532,0.9463123162335475,P,78
NC.21,2019-01-01T00:00:14.608,0.7179420665071266,S,78
NC.22,2019-01-01T00:00:08.879,0.9439267480852677,P,78
NC.22,2019-01-01T00:00:15.203,0.9702364723653398,S,78
NC.23,2019-01-01T00:00:09.928,0.8444795547668752,P,78
NC.23,2019-01-01T00:00:17.003,0.8145415557526081,S,78
NC.24,2019-01-01T00:00:14.815,0.6760724928895563,P,78
NC.24,2019-01-01T00:00:25.373,0.5552027285434156,S,78
NC.25,2019-01-01T00:00:14.286,0.5832987735718892,P,78
NC.25,2019-01-01T00:00:24.465,0.545031310145585,S,78
NC.26,2019-01-01T00:00:10.226,0.7851584816859711,P,78
NC.26,2019-01-01T00:00:17.512,0.8206319729842275,S,78
NC.27,2019-01-01T00:00:10.425,0.9886976065954913,P,78
NC.27,2019-01-01T00:00:17.855,0.8335782813592588,S,78
NC.28,2019-01-01T00:00:07.218,0.5633902743116143,P,78
NC.28,2019-01-01T00:00:12.362,0.8372586392373484,S,78
NC.29,2019-01-01T00:00:02.032,0.7475251158183982,P,78
NC.29,2019-01-01T00:00:03.479,0.7596621360090234,S,78
NC.30,2019-01-01T00:00:04.215,0.897252195319211,P,78
NC.30,2019-01-01T00:00:07.223,0.670743756510011,S,78
NC.31,2019-01-01T00:00:12.636,0.5785098724103159,P,78
NC.31,2019-01-01T00:00:21.645,0.6403603755695214,S,78
NC.32,2019-01-01T00:00:06.73,0.7580717613258727,P,78
NC.32,2019-01-01T00:00:11.538,0.5686386445806844,S,78
NC.33,2019-01-01T00:00:12.686,0.8551224563308335,P,78
NC.33,2019-01-01T00:00:21.732,0.5715075560300733,S,78
NC.34,2019-01-01T00:00:12.924,0.9631929567115665,P,78
NC.34,2019-01-01T00:00:22.13,0.7202988383961088,S,78
NC.35,2019-01-01T00:00:10.96,0.5647209778016418,P,78
NC.35,2019-01-01T00:00:18.765,0.7220670513022412,S,78
NC.36,2019-01-01T00:00:16.238,0.5454302570983489,P,78
NC.36,2019-01-01T00:00:27.81,0.6049455988554777,S,78
NC.37,2019-01-01T00:00:10.393,0.6704864332335625,P,78
NC.37,2019-01-01T00:00:17.806,0.7813704485676563,S,78
NC.38,2019-01-01T00:00:05.315,0.8652679111065522,P,78
NC.38,2019-01-01T00:00:09.1,0.581833695775489,S,78
NC.39,2019-01-01T00:00:14.569,0.6515260912362937,P,78
NC.39,2019-01-01T00:00:24.945,0.603454975093815,S,78
NC.40,2019-01-01T00:00:08.21,0.6250722106760178,P,78
NC.40,2019-01-01T00:00:14.068,0.6281549007309294,S,78
NC.41,2019-01-01T00:00:15.948,0.767290236980158,P,78
NC.41,2019-01-01T00:00:27.304,0.590074879800436,S,78
NC.42,2019-01-01T00:00:11.999,0.5873530238113637,P,78
NC.42,2019-01-01T00:00:20.55,0.5101823725174529,S,78
NC.43,2019-01-01T00:00:11.601,0.9913205136876089,P,78
NC.43,2019-01-01T00:00:19.867,0.7219545539645267,S,78
NC.44,2019-01-01T00:00:02.153,0.8102266418869513,P,78
NC.44,2019-01-01T00:00:03.692,0.6506946539217742,S,78
NC.45,2019-01-01T00:00:11.615,0.7546266173867593,P,78
NC.45,2019-01-01T00:00:19.898,0.8475197601545366,S,78
NC.46,2019-01-01T00:00:06.499,0.5584114626485324,P,78
NC.46,2019-01-01T00:00:11.133,0.6840337297709986,S,78
NC.47,2019-01-01T00:00:10.126,0.9371494758302337,P,78
NC.47,2019-01-01T00:00:17.336,0.8760720831227866,S,78
NC.48,2019-01-01T00:00:02.177,0.7059783656360066,P,78
NC.48,2019-01-01T00:00:03.727,0.8814213823919025,S,78
NC.49,2019-01-01T00:00:02.374,0.540594039274912,P,78
NC.49,2019-01-01T00:00:04.067,0.9868183545488243,S,78
NC.50,2019-01-01T00:00:17.023,0.8868942277835377,P,78
NC.50,2019-01-01T00:00:29.153,0.5917639793175183,S,78
NC.01,2019-01-01T00:00:07.026,0.7579997844603856,P,79
NC.01,2019-01-01T00:00:12.042,0.9273047090411463,S,79
NC.02,2019-01-01T00:00:12.944,0.6379666312919106,P,79
NC.02,2019-01-01T00:00:22.178,0.5687875385798613,S,79
NC.03,2019-01-01T00:00:15.382,0.5330996990830299,P,79
NC.03,2019-01-01T00:00:26.348,0.942178815148434,S,79
NC.04,2019-01-01T00:00:10.688,0.9793992336656201,P,79
NC.04,2019-01-01T00:00:18.319,0.9196630972624396,S,79
NC.05,2019-01-01T00:00:15.736,0.5553244451112797,P,79
NC.05,2019-01-01T00:00:26.957,0.7840382093604215,S,79
NC.06,2019-01-01T00:00:13.984,0.8362699748119332,P,79
NC.06,2019-01-01T00:00:23.951,0.6277435882294702,S,79
NC.07,2019-01-01T00:00:08.0,0.8211842860717209,P,79
NC.07,2019-01-01T00:00:13.7,0.7092647806284789,S,79
NC.08,2019-01-01T00:00:04.148,0.6361305805078394,P,79
NC.08,2019-01-01T00:00:07.109,0.9632691546570946,S,79
NC.09,2019-01-01T00:00:13.19,0.9925292856402088,P,79
NC.09,2019-01-01T00:00:22.597,0.9232583851952691,S,79
NC.10,2019-01-01T00:00:11.151,0.5447861437550661,P,79
NC.10,2019-01-01T00:00:19.104,0.5628151945774678,S,79
NC.11,2019-01-01T00:00:15.804,0.5375817195940777,P,79
NC.11,2019-01-01T00:00:27.07,0.687164307640166,S,79
NC.12,2019-01-01T00:00:13.989,0.5393670661885743,P,79
NC.12,2019-01-01T00:00:23.958,0.8628439425206407,S,79
NC.13,2019-01-01T00:00:14.255,0.9310615128387164,P,79
NC.13,2019-01-01T00:00:24.411,0.5602221757414945,S,79
NC.14,2019-01-01T00:00:05.939,0.5545965310034664,P,79
NC.14,2019-01-01T00:00:10.171,0.6499388787045826,S,79
NC.15,2019-01-01T00:00:09.461,0.6874651897014723,P,79
NC.15,2019-01-01T00:00:16.217,0.7629951487893882,S,79
NC.16,2019-01-01T00:00:03.191,0.8772332433571155,P,79
NC.16,2019-01-01T00:00:05.467,0.5248584126305402,S,79
NC.17,2019-01-01T00:00:14.128,0.7125892572284027,P,79
NC.17,2019-01-01T00:00:24.198,0.870428896537881,S,79
NC.18,2019-01-01T00:00:12.108,0.7090664449029753,P,79
NC.18,2019-01-01T00:00:20.75,0.9732318543734105,S,79
NC.19,2019-01-01T00:00:05.074,0.5344698939926233,P,79
NC.19,2019-01-01T00:00:08.693,0.946193953289499,S,79
NC.20,2019-01-01T00:00:04.382,0.8122734989406373,P,79
NC.20,2019-01-01T00:00:07.506,0.865188927029473,S,79
NC.21,2019-01-01T00:00:11.924,0.7632423992233637,P,79
NC.21,2019-01-01T00:00:20.433,0.883656807818524,S,79
NC.22,2019-01-01T00:00:07.187,0.7605078801942078,P,79
NC.22,2019-01-01T00:00:12.311,0.8327905660706691,S,79
NC.23,2019-01-01T00:00:05.787,0.7727097643129228,P,79
NC.23,2019-01-01T00:00:09.919,0.7034739827422514,S,79
NC.24,2019-01-01T00:00:10.771,0.7156793172330634,P,79
NC.24,2019-01-01T00:00:18.449,0.8642745562545932,S,79
NC.25,2019-01-01T00:00:02.297,0.8628049989049263,P,79
NC.25,2019-01-01T00:00:03.933,0.6803756147191846,S,79
NC.26,2019-01-01T00:00:06.571,0.8770125217256113,P,79
NC.26,2019-01-01T00:00:11.262,0.7774627002496562,S,79
NC.27,2019-01-01T00:00:04.64,0.640634997580532,P,79
NC.27,2019-01-01T00:00:07.952,0.5827521495695256,S,79
NC.28,2019-01-01T00:00:16.451,0.8380094383772516,P,79
NC.28,2019-01-01T00:00:28.186,0.920209399932131,S,79
NC.29,2019-01-01T00:00:14.985,0.6400348193435146,P,79
NC.29,2019-01-01T00:00:25.679,0.9722845216580766,S,79
NC.30,2019-01-01T00:00:10.718,0.7259589033829001,P,79
NC.30,2019-01-01T00:00:18.37,0.630502064177167,S,79
NC.31,2019-01-01T00:00:04.394,0.8846265526805372,P,79
NC.31,2019-01-01T00:00:07.527,0.8764633638717965,S,79
NC.32,2019-01-01T00:00:16.966,0.7920395500662527,P,79
NC.32,2019-01-01T00:00:29.056,0.8950407510073524,S,79
NC.33,2019-01-01T00:00:03.993,0.8273040161232939,P,79
NC.33,2019-01-01T00:00:06.84,0.6963348415175359,S,79
NC.34,2019-01-01T00:00:03.643,0.6410822837962415,P,79
NC.34,2019-01-01T00:00:06.252,0.8464789521119042,S,79
NC.35,2019-01-01T00:00:09.983,0.5956646342946745,P,79
NC.35,2019-01-01T00:00:17.098,0.5054193263057534,S,79
NC.36,2019-01-01T00:00:07.836,0.5206291134202028,P,79
NC.36,2019-01-01T00:00:13.43,0.9166575457004829,S,79
NC.37,2019-01-01T00:00:05.26,0.9316788310610228,P,79
NC.37,2019-01-01T00:00:09.01,0.953851390112341,S,79
NC.38,2019-01-01T00:00:10.86,0.7677998989098516,P,79
NC.38,2019-01-01T00:00:18.602,0.5056412259161136,S,79
NC.39,2019-01-01T00:00:11.937,0.7923513968089974,P,79
NC.39,2019-01-01T00:00:20.451,0.8079004006164956,S,79
NC.40,2019-01-01T00:00:18.866,0.5217236837147469,P,79
NC.40,2019-01-01T00:00:32.312,0.7022193342717212,S,79
NC.41,2019-01-01T00:00:03.646,0.9275312997791041,P,79
NC.41,2019-01-01T00:00:06.246,0.7296327934852352,S,79
NC.42,2019-01-01T00:00:03.35,0.5321917093304811,P,79
NC.42,2019-01-01T00:00:05.748,0.8584871678004606,S,79
NC.43,2019-01-01T00:00:05.848,0.9422020507507068,P,79
NC.43,2019-01-01T00:00:10.019,0.7995129405450221,S,79
NC.44,2019-01-01T00:00:15.744,0.5202179527474242,P,79
NC.44,2019-01-01T00:00:26.969,0.857930544954763,S,79
NC.45,2019-01-01T00:00:04.345,0.7797064471200035,P,79
NC.45,2019-01-01T00:00:07.447,0.5547073904074729,S,79
NC.46,2019-01-01T00:00:12.593,0.9865225120895961,P,79
NC.46,2019-01-01T00:00:21.578,0.6410962926932202,S,79
NC.47,2019-01-01T00:00:12.158,0.7150758535671988,P,79
NC.47,2019-01-01T00:00:20.821,0.6768939727663386,S,79
NC.48,2019-01-01T00:00:13.062,0.5655309018644038,P,79
NC.48,2019-01-01T00:00:22.378,0.9698575537685343,S,79
NC.49,2019-01-01T00:00:15.812,0.5762315892081291,P,79
NC.49,2019-01-01T00:00:27.081,0.7934759578422024,S,79
NC.50,2019-01-01T00:00:03.933,0.5331293552356923,P,79
NC.50,2019-01-01T00:00:06.746,0.7178262520299612,S,79
NC.01,2019-01-01T00:00:05.926,0.8072348449199127,P,80
NC.01,2019-01-01T00:00:10.161,0.7616649472220209,S,80
NC.02,2019-01-01T00:00:10.2,0.6730444050466964,P,80
NC.02,2019-01-01T00:00:17.479,0.6234421354244883,S,80
NC.03,2019-01-01T00:00:15.282,0.9697915567661959,P,80
NC.03,2019-01-01T00:00:26.172,0.888336092289405,S,80
NC.04,2019-01-01T00:00:08.099,0.584263593536928,P,80
NC.04,2019-01-01T00:00:13.884,0.5202756573246674,S,80
NC.05,2019-01-01T00:00:12.588,0.7627791607715364,P,80
NC.05,2019-01-01T00:00:21.57,0.6883995613674683,S,80
NC.06,2019-01-01T00:00:12.768,0.5183823455855778,P,80
NC.06,2019-01-01T00:00:21.874,0.8693086783931051,S,80
NC.07,2019-01-01T00:00:03.064,0.565201855407743,P,80
NC.07,2019-01-01T00:00:05.247,0.5150909189818476,S,80
NC.08,2019-01-01T00:00:10.571,0.9940217800862872,P,80
NC.08,2019-01-01T00:00:18.114,0.6549227342694925,S,80
NC.09,2019-01-01T00:00:07.777,0.640461276815727,P,80
NC.09,2019-01-01T00:00:13.337,0.9165152926307378,S,80
NC.10,2019-01-01T00:00:07.903,0.5437767752961473,P,80
NC.10,2019-01-01T00:00:13.544,0.8834362435214675,S,80
NC.11,2019-01-01T00:00:10.559,0.8599329609620847,P,80
NC.11,2019-01-01T00:00:18.094,0.9935760940183427,S,80
NC.12,2019-01-01T00:00:08.805,0.8355136661269228,P,80
NC.12,2019-01-01T00:00:15.091,0.5265698874985836,S,80
NC.13,2019-01-01T00:00:08.561,0.9198311858172044,P,80
NC.13,2019-01-01T00:00:14.67,0.7844704448080215,S,80
NC.14,2019-01-01T00:00:04.939,0.7639964709465268,P,80
NC.14,2019-01-01T00:00:08.455,0.605569781317314,S,80
NC.15,2019-01-01T00:00:10.392,0.7717599509053548,P,80
NC.15,2019-01-01T00:00:17.794,0.8361998871402445,S,80
NC.16,2019-01-01T00:00:09.464,0.7442486359533281,P,80
NC.16,2019-01-01T00:00:16.21,0.5881958896572717,S,80
NC.17,2019-01-01T00:00:11.943,0.8282631370988323,P,80
NC.17,2019-01-01T00:00:20.464,0.8300997476853262,S,80
NC.18,2019-01-01T00:00:12.095,0.7002515250944236,P,80
NC.18,2019-01-01T00:00:20.714,0.557410094083933,S,80
NC.19,2019-01-01T00:00:09.341,0.5502783819396077,P,80
NC.19,2019-01-01T00:00:15.996,0.5745899492521367,S,80
NC.20,2019-01-01T00:00:08.555,0.5496748242868028,P,80
NC.20,2019-01-01T00:00:14.647,0.9494310854653225,S,80
NC.21,2019-01-01T00:00:06.613,0.6826112353243061,P,80
NC.21,2019-01-01T00:00:11.348,0.537434085879271,S,80
NC.22,2019-01-01T00:00:04.176,0.6728004311262232,P,80
NC.22,2019-01-01T00:00:07.153,0.6421347945131387,S,80
NC.23,2019-01-01T00:00:08.094,0.8711548138091078,P,80
NC.23,2019-01-01T00:00:13.872,0.5056565170013454,S,80
NC.24,2019-01-01T00:00:05.889,0.6855392689453486,P,80
NC.24,2019-01-01T00:00:10.09,0.6372908966247488,S,80
NC.25,2019-01-01T00:00:08.063,0.7771255075466188,P,80
NC.25,2019-01-01T00:00:13.805,0.5816971255474801,S,80
NC.26,2019-01-01T00:00:03.504,0.7097126227728348,P,80
NC.26,2019-01-01T00:00:06.014,0.9088095412069077,S,80
NC.27,2019-01-01T00:00:06.46,0.513530955354088,P,80
NC.27,2019-01-01T00:00:11.073,0.6541135156899568,S,80
NC.28,2019-01-01T00:00:11.271,0.6865830868075684,P,80
NC.28,2019-01-01T00:00:19.321,0.7831317155302686,S,80
NC.29,2019-01-01T00:00:12.961,0.5824531016556049,P,80
NC.29,2019-01-01T00:00:22.214,0.9253425550953861,S,80
NC.30,2019-01-01T00:00:09.032,0.7293270277855787,P,80
NC.30,2019-01-01T00:00:15.474,0.5197187730206371,S,80
NC.31,2019-01-01T00:00:08.742,0.9275942809007207,P,80
NC.31,2019-01-01T00:00:14.966,0.7756747778426765,S,80
NC.32,2019-01-01T00:00:12.117,0.9926158589254943,P,80
NC.32,2019-01-01T00:00:20.764,0.6319591339551907,S,80
NC.33,2019-01-01T00:00:08.495,0.7931666092810568,P,80
NC.33,2019-01-01T00:00:14.545,0.943860564200377,S,80
NC.34,2019-01-01T00:00:04.991,0.6654249823314298,P,80
NC.34,2019-01-01T00:00:08.552,0.5208792544065257,S,80
NC.35,2019-01-01T00:00:04.59,0.5619013434109112,P,80
NC.35,2019-01-01T00:00:07.872,0.788032520683561,S,80
NC.36,2019-01-01T00:00:05.671,0.9827114054791903,P,80
NC.36,2019-01-01T00:00:09.709,0.70992230958499,S,80
NC.37,2019-01-01T00:00:04.137,0.8018243715739857,P,80
NC.37,2019-01-01T00:00:07.085,0.7408466424248904,S,80
NC.38,2019-01-01T00:00:10.652,0.9460410239913091,P,80
NC.38,2019-01-01T00:00:18.242,0.8688004920212519,S,80
NC.39,2019-01-01T00:00:06.445,0.5124519702458157,P,80
NC.39,2019-01-01T00:00:11.037,0.7684556161669316,S,80
NC.40,2019-01-01T00:00:13.878,0.7483957202713414,P,80
NC.40,2019-01-01T00:00:23.782,0.755778524218708,S,80
NC.41,2019-01-01T00:00:07.474,0.6692341752679593,P,80
NC.41,2019-01-01T00:00:12.81,0.6383974905749946,S,80
NC.42,2019-01-01T00:00:06.754,0.5369088309553801,P,80
NC.42,2019-01-01T00:00:11.571,0.7415476665322823,S,80
NC.43,2019-01-01T00:00:09.703,0.7807083170950121,P,80
NC.43,2019-01-01T00:00:16.624,0.8553951790285146,S,80
NC.44,2019-01-01T00:00:13.245,0.6090006773184566,P,80
NC.44,2019-01-01T00:00:22.697,0.61749167299332,S,80
NC.45,2019-01-01T00:00:07.682,0.8713928924870126,P,80
NC.45,2019-01-01T00:00:13.155,0.935248026116474,S,80
NC.46,2019-01-01T00:00:13.078,0.6814530887089503,P,80
NC.46,2019-01-01T00:00:22.402,0.5280793148970189,S,80
NC.47,2019-01-01T00:00:06.538,0.6334921509435305,P,80
NC.47,2019-01-01T00:00:11.208,0.9662727272523665,S,80
NC.48,2019-01-01T00:00:10.987,0.5161433904385255,P,80
NC.48,2019-01-01T00:00:18.822,0.6882924095711549,S,80
NC.49,2019-01-01T00:00:13.556,0.9753708857732444,P,80
NC.49,2019-01-01T00:00:23.228,0.6111061376543009,S,80
NC.50,2019-01-01T00:00:09.838,0.7318068062969363,P,80
NC.50,2019-01-01T00:00:16.857,0.5859946668823917,S,80
NC.01,2019-01-01T00:00:06.695,0.8906670310613545,P,81
NC.01,2019-01-01T00:00:11.472,0.8978130528802388,S,81
NC.02,2019-01-01T00:00:09.053,0.703159753870868,P,81
NC.02,2019-01-01T00:00:15.516,0.522796449220514,S,81
NC.03,2019-01-01T00:00:15.293,0.9724193241336452,P,81
NC.03,2019-01-01T00:00:26.199,0.9525919973855881,S,81
NC.04,2019-01-01T00:00:07.095,0.5645113494549304,P,81
NC.04,2019-01-01T00:00:12.153,0.9735941270345839,S,81
NC.05,2019-01-01T00:00:10.747,0.7232037096915283,P,81
NC.05,2019-01-01T00:00:18.418,0.7671919689383495,S,81
NC.06,2019-01-01T00:00:11.983,0.7598416032718465,P,81
NC.06,2019-01-01T00:00:20.522,0.8035468781641506,S,81
NC.07,2019-01-01T00:00:03.252,0.519477542928657,P,81
NC.07,2019-01-01T00:00:05.572,0.9193661868917117,S,81
NC.08,2019-01-01T00:00:13.691,0.7964073914006118,P,81
NC.08,2019-01-01T00:00:23.455,0.5140564705834028,S,81
NC.09,2019-01-01T00:00:04.077,0.5674078971186023,P,81
NC.09,2019-01-01T00:00:06.989,0.5098699634777462,S,81
NC.10,2019-01-01T00:00:06.591,0.9716328520054252,P,81
NC.10,2019-01-01T00:00:11.291,0.9897199773253261,S,81
NC.11,2019-01-01T00:00:07.17,0.7234586191868673,P,81
NC.11,2019-01-01T00:00:12.289,0.8305756796174506,S,81
NC.12,2019-01-01T00:00:05.292,0.9988175407622992,P,81
NC.12,2019-01-01T00:00:09.076,0.5296916434349831,S,81
NC.13,2019-01-01T00:00:04.758,0.5876698565812002,P,81
NC.13,2019-01-01T00:00:08.15,0.5475786329848271,S,81
NC.14,2019-01-01T00:00:07.612,0.5455228102300902,P,81
NC.14,2019-01-01T00:00:13.041,0.997590455192706,S,81
NC.15,2019-01-01T00:00:11.547,0.8616497620321126,P,81
NC.15,2019-01-01T00:00:19.784,0.7120035136925049,S,81
NC.16,2019-01-01T00:00:12.546,0.9870758514059782,P,81
NC.16,2019-01-01T00:00:21.487,0.5426970914446634,S,81
NC.17,2019-01-01T00:00:10.766,0.6483778865855122,P,81
NC.17,2019-01-01T00:00:18.442,0.8214392990696793,S,81
NC.18,2019-01-01T00:00:12.403,0.7098403327661413,P,81
NC.18,2019-01-01T00:00:21.243,0.9610007339433486,S,81
NC.19,2019-01-01T00:00:12.028,0.5265148818299068,P,81
NC.19,2019-01-01T00:00:20.614,0.6285111169425625,S,81
NC.20,2019-01-01T00:00:11.311,0.6560319154313858,P,81
NC.20,2019-01-01T00:00:19.378,0.8402402460311633,S,81
NC.21,2019-01-01T00:00:03.199,0.5308435516319118,P,81
NC.21,2019-01-01T00:00:05.493,0.8656579924560928,S,81
NC.22,2019-01-01T00:00:04.757,0.5846769946253241,P,81
NC.22,2019-01-01T00:00:08.158,0.6023884239157942,S,81
NC.23,2019-01-01T00:00:10.028,0.7342948462865821,P,81
NC.23,2019-01-01T00:00:17.189,0.5790408012469337,S,81
NC.24,2019-01-01T00:00:05.166,0.6274384794447294,P,81
NC.24,2019-01-01T00:00:08.853,0.8851297429925103,S,81
NC.25,2019-01-01T00:00:11.079,0.9685792022898209,P,81
NC.25,2019-01-01T00:00:18.975,0.5680715982376743,S,81
NC.26,2019-01-01T00:00:04.803,0.954143061770294,P,81
NC.26,2019-01-01T00:00:08.234,0.5428621111156864,S,81
NC.27,2019-01-01T00:00:08.613,0.5676714706014568,P,81
NC.27,2019-01-01T00:00:14.765,0.6902945582238166,S,81
NC.28,2019-01-01T00:00:07.93,0.7166443402897713,P,81
NC.28,2019-01-01T00:00:13.593,0.5364730906484017,S,81
NC.29,2019-01-01T00:00:11.714,0.9480617184982421,P,81
NC.29,2019-01-01T00:00:20.066,0.5667965633723676,S,81
NC.30,2019-01-01T00:00:08.634,0.8696176849457258,P,81
NC.30,2019-01-01T00:00:14.793,0.504172412126099,S,81
NC.31,2019-01-01T00:00:11.502,0.5804283809589776,P,81
NC.31,2019-01-01T00:00:19.704,0.6940186292500938,S,81
NC.32,2019-01-01T00:00:08.868,0.5711272883996706,P,81
NC.32,2019-01-01T00:00:15.187,0.8659872733071531,S,81
NC.33,2019-01-01T00:00:11.258,0.7268964607144521,P,81
NC.33,2019-01-01T00:00:19.287,0.9690707413491493,S,81
NC.34,2019-01-01T00:00:07.715,0.7349267875520018,P,81
NC.34,2019-01-01T00:00:13.215,0.782127675516904,S,81
NC.35,2019-01-01T00:00:01.939,0.880875192588894,P,81
NC.35,2019-01-01T00:00:03.32,0.8525722415947259,S,81
NC.36,2019-01-01T00:00:07.563,0.9090170054350895,P,81
NC.36,2019-01-01T00:00:12.955,0.7687373490476115,S,81
NC.37,2019-01-01T00:00:06.254,0.6052531940722737,P,81
NC.37,2019-01-01T00:00:10.72,0.7278619475491208,S,81
NC.38,2019-01-01T00:00:10.98,0.6219968728505386,P,81
NC.38,2019-01-01T00:00:18.805,0.5937859401857115,S,81
NC.39,2019-01-01T00:00:04.892,0.5693347727042712,P,81
NC.39,2019-01-01T00:00:08.379,0.5325894639298225,S,81
NC.40,2019-01-01T00:00:10.52,0.69116471742457,P,81
NC.40,2019-01-01T00:00:18.021,0.7462907739432372,S,81
NC.41,2019-01-01T00:00:10.45,0.9572456122111993,P,81
NC.41,2019-01-01T00:00:17.902,0.8032123060432884,S,81
NC.42,2019-01-01T00:00:09.523,0.8034132617067453,P,81
NC.42,2019-01-01T00:00:16.318,0.9469117847387079,S,81
NC.43,2019-01-01T00:00:11.879,0.5943544625573658,P,81
NC.43,2019-01-01T00:00:20.346,0.7434869258021377,S,81
NC.44,2019-01-01T00:00:11.686,0.535080821374843,P,81
NC.44,2019-01-01T00:00:20.019,0.8845592152704967,S,81
NC.45,2019-01-01T00:00:10.262,0.7173473246904871,P,81
NC.45,2019-01-01T00:00:17.585,0.6391173190851248,S,81
NC.46,2019-01-01T00:00:13.404,0.8845981203939646,P,81
NC.46,2019-01-01T00:00:22.959,0.8591788949185413,S,81
NC.47,2019-01-01T00:00:02.865,0.8346247447674628,P,81
NC.47,2019-01-01T00:00:04.909,0.8052458774027242,S,81
NC.48,2019-01-01T00:00:10.044,0.8721432760736809,P,81
NC.48,2019-01-01T00:00:17.205,0.6630475354519804,S,81
NC.49,2019-01-01T00:00:12.114,0.6373946844719085,P,81
NC.49,2019-01-01T00:00:20.752,0.5713189190798087,S,81
NC.50,2019-01-01T00:00:12.866,0.8550310256311433,P,81
NC.50,2019-01-01T00:00:22.037,0.7747808686533582,S,81
NC.01,2019-01-01T00:00:09.694,0.6020424790670629,P,82
NC.01,2019-01-01T00:00:16.61,0.7432903115447048,S,82
NC.02,2019-01-01T00:00:12.53,0.7838159917958982,P,82
NC.02,2019-01-01T00:00:21.464,0.7045449887431857,S,82
NC.03,2019-01-01T00:00:18.787,0.7298810068743413,P,82
NC.03,2019-01-01T00:00:32.176,0.8854140657572858,S,82
NC.04,2019-01-01T00:00:10.516,0.9752425219678678,P,82
NC.04,2019-01-01T00:00:18.007,0.7171263516633977,S,82
NC.05,2019-01-01T00:00:14.249,0.9495302527226251,P,82
NC.05,2019-01-01T00:00:24.41,0.6077761116827984,S,82
NC.06,2019-01-01T00:00:15.473,0.8713130903537436,P,82
NC.06,2019-01-01T00:00:26.493,0.9576001301381921,S,82
NC.07,2019-01-01T00:00:04.558,0.662221078269698,P,82
NC.07,2019-01-01T00:00:07.815,0.5285770032392715,S,82
NC.08,2019-01-01T00:00:14.37,0.6520394876283637,P,82
NC.08,2019-01-01T00:00:24.615,0.7558930326695836,S,82
NC.09,2019-01-01T00:00:06.614,0.6275757079510641,P,82
NC.09,2019-01-01T00:00:11.335,0.5641577403718181,S,82
NC.10,2019-01-01T00:00:10.003,0.9799247944560832,P,82
NC.10,2019-01-01T00:00:17.129,0.8048102155822214,S,82
NC.11,2019-01-01T00:00:09.453,0.8251111377853332,P,82
NC.11,2019-01-01T00:00:16.19,0.7642995746645774,S,82
NC.12,2019-01-01T00:00:07.772,0.8581990613948717,P,82
NC.12,2019-01-01T00:00:13.319,0.9306792354878675,S,82
NC.13,2019-01-01T00:00:06.366,0.9123428635572055,P,82
NC.13,2019-01-01T00:00:10.913,0.9527836862769585,S,82
NC.14,2019-01-01T00:00:07.089,0.9388482943568579,P,82
NC.14,2019-01-01T00:00:12.146,0.7407286958767072,S,82
NC.15,2019-01-01T00:00:14.701,0.8322254231058555,P,82
NC.15,2019-01-01T00:00:25.175,0.7466328323840994,S,82
NC.16,2019-01-01T00:00:13.569,0.9220748651378547,P,82
NC.16,2019-01-01T00:00:23.236,0.920462364319151,S,82
NC.17,2019-01-01T00:00:14.291,0.5760185628627048,P,82
NC.17,2019-01-01T00:00:24.475,0.8753135620014018,S,82
NC.18,2019-01-01T00:00:15.758,0.665929528360639,P,82
NC.18,2019-01-01T00:00:26.983,0.8410562702430961,S,82
NC.19,2019-01-01T00:00:13.918,0.9907028506820534,P,82
NC.19,2019-01-01T00:00:23.833,0.7481824723749761,S,82
NC.20,2019-01-01T00:00:13.112,0.512453645857126,P,82
NC.20,2019-01-01T00:00:22.449,0.7148006148179318,S,82
NC.21,2019-01-01T00:00:06.146,0.9104301448091474,P,82
NC.21,2019-01-01T00:00:10.537,0.9127552001641823,S,82
NC.22,2019-01-01T00:00:07.493,0.5268933190637812,P,82
NC.22,2019-01-01T00:00:12.837,0.7442268011221127,S,82
NC.23,2019-01-01T00:00:12.553,0.7803138833973988,P,82
NC.23,2019-01-01T00:00:21.506,0.713489198932773,S,82
NC.24,2019-01-01T00:00:01.936,0.7020159733951361,P,82
NC.24,2019-01-01T00:00:03.312,0.5829794996163583,S,82
NC.25,2019-01-01T00:00:12.264,0.867774150282163,P,82
NC.25,2019-01-01T00:00:21.007,0.7116902616809584,S,82
NC.26,2019-01-01T00:00:06.835,0.7322415977605894,P,82
NC.26,2019-01-01T00:00:11.711,0.7801962154242421,S,82
NC.27,2019-01-01T00:00:10.846,0.7303004639336667,P,82
NC.27,2019-01-01T00:00:18.582,0.5951554272561543,S,82
NC.28,2019-01-01T00:00:10.509,0.5628320088890505,P,82
NC.28,2019-01-01T00:00:18.004,0.5929263670259539,S,82
NC.29,2019-01-01T00:00:15.252,0.5602569950457532,P,82
NC.29,2019-01-01T00:00:26.118,0.6026358771513196,S,82
NC.30,2019-01-01T00:00:12.088,0.7566881044475336,P,82
NC.30,2019-01-01T00:00:20.702,0.5586400096514252,S,82
NC.31,2019-01-01T00:00:13.3,0.64116401158098,P,82
